"radius_mm";"angle_rad";"angle_degree";"Post. Elevation BFA_[um]"
0.00000;;;0.00000
0.10000;0.00000;0;-1.03775
0.20000;0.00000;0;-2.10824
0.30000;0.00000;0;-3.20539
0.40000;0.00000;0;-4.32238
0.50000;0.00000;0;-5.45170
0.60000;0.00000;0;-6.58513
0.70000;0.00000;0;-7.71383
0.80000;0.00000;0;-8.82831
0.90000;0.00000;0;-9.91851
1.00000;0.00000;0;-10.97378
1.10000;0.00000;0;-11.98301
1.20000;0.00000;0;-12.93458
1.30000;0.00000;0;-13.81649
1.40000;0.00000;0;-14.61634
1.50000;0.00000;0;-15.32147
1.60000;0.00000;0;-15.91893
1.70000;0.00000;0;-16.39561
1.80000;0.00000;0;-16.73829
1.90000;0.00000;0;-16.93370
2.00000;0.00000;0;-16.96860
2.10000;0.00000;0;-16.82989
2.20000;0.00000;0;-16.50464
2.30000;0.00000;0;-15.98020
2.40000;0.00000;0;-15.24432
2.50000;0.00000;0;-14.28519
2.60000;0.00000;0;-13.09159
2.70000;0.00000;0;-11.65295
2.80000;0.00000;0;-9.95949
2.90000;0.00000;0;-8.00231
3.00000;0.00000;0;-5.77348
3.10000;0.00000;0;-3.26622
3.20000;0.00000;0;-0.47497
3.30000;0.00000;0;2.60449
3.40000;0.00000;0;5.97487
3.50000;0.00000;0;9.63726
3.60000;0.00000;0;13.59103
3.70000;0.00000;0;17.83362
3.80000;0.00000;0;22.36045
3.90000;0.00000;0;27.16476
4.00000;0.00000;0;32.23745
4.10000;0.00000;0;37.56695
4.20000;0.00000;0;43.13901
4.30000;0.00000;0;48.93661
4.40000;0.00000;0;54.93973
4.50000;0.00000;0;61.12522
4.60000;0.00000;0;67.46662
4.70000;0.00000;0;73.93396
4.80000;0.00000;0;80.49362
4.90000;0.00000;0;87.10810
5.00000;0.00000;0;93.73587
0.10000;3.14159;180;0.99965
0.20000;3.14159;180;1.95662
0.30000;3.14159;180;2.86705
0.40000;3.14159;180;3.72788
0.50000;3.14159;180;4.53680
0.60000;3.14159;180;5.29226
0.70000;3.14159;180;5.99348
0.80000;3.14159;180;6.64039
0.90000;3.14159;180;7.23369
1.00000;3.14159;180;7.77476
1.10000;3.14159;180;8.26569
1.20000;3.14159;180;8.70923
1.30000;3.14159;180;9.10874
1.40000;3.14159;180;9.46822
