"radius_mm";"angle_rad";"angle_degree";"Post. Elevation BFTA_[um]"
0.00000;;;0.00000
0.10000;0.00000;0;-1.59739
0.20000;0.00000;0;-3.35807
0.30000;0.00000;0;-5.25618
0.40000;0.00000;0;-7.26346
0.50000;0.00000;0;-9.34953
0.60000;0.00000;0;-11.48212
0.70000;0.00000;0;-13.62742
0.80000;0.00000;0;-15.75038
0.90000;0.00000;0;-17.81514
1.00000;0.00000;0;-19.78536
1.10000;0.00000;0;-21.62466
1.20000;0.00000;0;-23.29710
1.30000;0.00000;0;-24.76762
1.40000;0.00000;0;-26.00256
1.50000;0.00000;0;-26.97019
1.60000;0.00000;0;-27.64128
1.70000;0.00000;0;-27.98966
1.80000;0.00000;0;-27.99288
1.90000;0.00000;0;-27.63281
2.00000;0.00000;0;-26.89634
2.10000;0.00000;0;-25.77608
2.20000;0.00000;0;-24.27105
2.30000;0.00000;0;-22.38749
2.40000;0.00000;0;-20.13960
2.50000;0.00000;0;-17.55036
2.60000;0.00000;0;-14.65239
2.70000;0.00000;0;-11.48877
2.80000;0.00000;0;-8.11399
2.90000;0.00000;0;-4.59483
3.00000;0.00000;0;-1.01131
3.10000;0.00000;0;2.54230
3.20000;0.00000;0;5.95651
3.30000;0.00000;0;9.10557
3.40000;0.00000;0;11.84639
3.50000;0.00000;0;14.01750
3.60000;0.00000;0;15.43785
3.70000;0.00000;0;15.90577
3.80000;0.00000;0;15.19773
3.90000;0.00000;0;13.06716
4.00000;0.00000;0;9.24321
4.10000;0.00000;0;3.42953
4.20000;0.00000;0;-4.69704
4.30000;0.00000;0;-15.48777
4.40000;0.00000;0;-29.32338
4.50000;0.00000;0;-46.61540
4.60000;0.00000;0;-67.80758
4.70000;0.00000;0;-93.37729
4.80000;0.00000;0;-123.83697
4.90000;0.00000;0;-159.73561
5.00000;0.00000;0;-201.66028
0.10000;3.14159;180;1.41089
0.20000;3.14159;180;2.61490
0.30000;3.14159;180;3.59463
0.40000;3.14159;180;4.33585
0.50000;3.14159;180;4.82757
0.60000;3.14159;180;5.06216
0.70000;3.14159;180;5.03542
0.80000;3.14159;180;4.74657
0.90000;3.14159;180;4.19830
1.00000;3.14159;180;3.39671
1.10000;3.14159;180;2.35130
1.20000;3.14159;180;1.07485
1.30000;3.14159;180;-0.41665
1.40000;3.14159;180;-2.10415
1.50000;3.14159;180;-3.96569
1.60000;3.14159;180;-5.97663
1.70000;3.14159;180;-8.10978
1.80000;3.14159;180;-10.33575
1.90000;3.14159;180;-12.62314
2.00000;3.14159;180;-14.93888
2.10000;3.14159;180;-17.24854
2.20000;3.14159;180;-19.51669
2.30000;3.14159;180;-21.70730
2.40000;3.14159;180;-23.78412
2.50000;3.14159;180;-25.71114
2.60000;3.14159;180;-27.45305
2.70000;3.14159;180;-28.97573
2.80000;3.14159;180;-30.24679
2.90000;3.14159;180;-31.23609
3.00000;3.14159;180;-31.91633
3.10000;3.14159;180;-32.26366
3.20000;3.14159;180;-32.25833
3.30000;3.14159;180;-31.88529
3.40000;3.14159;180;-31.13497
3.50000;3.14159;180;-30.00389
3.60000;3.14159;180;-28.49549
3.70000;3.14159;180;-26.62086
3.80000;3.14159;180;-24.39956
3.90000;3.14159;180;-21.86042
4.00000;3.14159;180;-19.04241
4.10000;3.14159;180;-15.99552
4.20000;3.14159;180;-12.78170
4.30000;3.14159;180;-9.47572
4.40000;3.14159;180;-6.16624
4.50000;3.14159;180;-2.95670
4.60000;3.14159;180;0.03357
4.70000;3.14159;180;2.66837
4.80000;3.14159;180;4.79351
4.90000;3.14159;180;6.23573
5.00000;3.14159;180;6.80155
0.10000;0.01745;1;-1.67564
0.20000;0.01745;1;-3.50654
0.30000;0.01745;1;-5.46658
0.40000;0.01745;1;-7.52737
0.50000;0.01745;1;-9.65851
0.60000;0.01745;1;-11.82786
0.70000;0.01745;1;-14.00186
0.80000;0.01745;1;-16.14585
0.90000;0.01745;1;-18.22444
1.00000;0.01745;1;-20.20187
1.10000;0.01745;1;-22.04246
1.20000;0.01745;1;-23.71100
1.30000;0.01745;1;-25.17326
1.40000;0.01745;1;-26.39646
1.50000;0.01745;1;-27.34977
1.60000;0.01745;1;-28.00487
1.70000;0.01745;1;-28.33652
1.80000;0.01745;1;-28.32317
1.90000;0.01745;1;-27.94753
2.00000;0.01745;1;-27.19727
2.10000;0.01745;1;-26.06568
2.20000;0.01745;1;-24.55235
2.30000;0.01745;1;-22.66392
2.40000;0.01745;1;-20.41482
2.50000;0.01745;1;-17.82806
2.60000;0.01745;1;-14.93603
2.70000;0.01745;1;-11.78132
2.80000;0.01745;1;-8.41762
2.90000;0.01745;1;-4.91053
3.00000;0.01745;1;-1.33855
3.10000;0.01745;1;2.20603
3.20000;0.01745;1;5.61616
3.30000;0.01745;1;8.76902
3.40000;0.01745;1;11.52504
3.50000;0.01745;1;13.72682
3.60000;0.01745;1;15.19807
3.70000;0.01745;1;15.74255
3.80000;0.01745;1;15.14290
3.90000;0.01745;1;13.15952
4.00000;0.01745;1;9.52939
4.10000;0.01745;1;3.96488
4.20000;0.01745;1;-3.84751
4.30000;0.01745;1;-14.24836
4.40000;0.01745;1;-27.60663
4.50000;0.01745;1;-44.32097
4.60000;0.01745;1;-64.82104
4.70000;0.01745;1;-89.56887
4.80000;0.01745;1;-119.06026
4.90000;0.01745;1;-153.82617
5.00000;0.01745;1;-194.43417
0.10000;3.15905;181;1.49676
0.20000;3.15905;181;2.79369
0.30000;3.15905;181;3.87274
0.40000;3.15905;181;4.71884
0.50000;3.15905;181;5.32010
0.60000;3.15905;181;5.66783
0.70000;3.15905;181;5.75665
0.80000;3.15905;181;5.58453
0.90000;3.15905;181;5.15280
1.00000;3.15905;181;4.46613
1.10000;3.15905;181;3.53253
1.20000;3.15905;181;2.36324
1.30000;3.15905;181;0.97267
1.40000;3.15905;181;-0.62171
1.50000;3.15905;181;-2.39955
1.60000;3.15905;181;-4.33773
1.70000;3.15905;181;-6.41060
1.80000;3.15905;181;-8.59018
1.90000;3.15905;181;-10.84642
2.00000;3.15905;181;-13.14746
2.10000;3.15905;181;-15.45992
2.20000;3.15905;181;-17.74926
2.30000;3.15905;181;-19.98011
2.40000;3.15905;181;-22.11662
2.50000;3.15905;181;-24.12292
2.60000;3.15905;181;-25.96354
2.70000;3.15905;181;-27.60380
2.80000;3.15905;181;-29.01040
2.90000;3.15905;181;-30.15184
3.00000;3.15905;181;-30.99900
3.10000;3.15905;181;-31.52570
3.20000;3.15905;181;-31.70926
3.30000;3.15905;181;-31.53117
3.40000;3.15905;181;-30.97766
3.50000;3.15905;181;-30.04044
3.60000;3.15905;181;-28.71734
3.70000;3.15905;181;-27.01304
3.80000;3.15905;181;-24.93986
3.90000;3.15905;181;-22.51845
4.00000;3.15905;181;-19.77868
4.10000;3.15905;181;-16.76039
4.20000;3.15905;181;-13.51431
4.30000;3.15905;181;-10.10287
4.40000;3.15905;181;-6.60115
4.50000;3.15905;181;-3.09779
4.60000;3.15905;181;0.30403
4.70000;3.15905;181;3.48563
4.80000;3.15905;181;6.31183
4.90000;3.15905;181;8.62988
5.00000;3.15905;181;10.26842
0.10000;0.03491;2;-1.75330
0.20000;0.03491;2;-3.65365
0.30000;0.03491;2;-5.67468
0.40000;0.03491;2;-7.78789
0.50000;0.03491;2;-9.96292
0.60000;0.03491;2;-12.16777
0.70000;0.03491;2;-14.36918
0.80000;0.03491;2;-16.53287
0.90000;0.03491;2;-18.62397
1.00000;0.03491;2;-20.60734
1.10000;0.03491;2;-22.44798
1.20000;0.03491;2;-24.11147
1.30000;0.03491;2;-25.56443
1.40000;0.03491;2;-26.77494
1.50000;0.03491;2;-27.71310
1.60000;0.03491;2;-28.35153
1.70000;0.03491;2;-28.66591
1.80000;0.03491;2;-28.63557
