"radius_mm";"angle_rad";"angle_degree";"Ant. Elevation BFS_[um]"
0.00000;;;4.09159
0.10000;0.00000;0;3.91367
0.20000;0.00000;0;3.75370
0.30000;0.00000;0;3.61404
0.40000;0.00000;0;3.49771
0.50000;0.00000;0;3.40826
0.60000;0.00000;0;3.34969
0.70000;0.00000;0;3.32629
0.80000;0.00000;0;3.34262
0.90000;0.00000;0;3.40336
1.00000;0.00000;0;3.51326
1.10000;0.00000;0;3.67711
1.20000;0.00000;0;3.89968
1.30000;0.00000;0;4.18575
1.40000;0.00000;0;4.54009
1.50000;0.00000;0;4.96750
1.60000;0.00000;0;5.47287
1.70000;0.00000;0;6.06127
1.80000;0.00000;0;6.73798
1.90000;0.00000;0;7.50859
2.00000;0.00000;0;8.37913
2.10000;0.00000;0;9.35613
2.20000;0.00000;0;10.44669
2.30000;0.00000;0;11.65861
2.40000;0.00000;0;13.00044
2.50000;0.00000;0;14.48151
2.60000;0.00000;0;16.11203
2.70000;0.00000;0;17.90306
2.80000;0.00000;0;19.86657
2.90000;0.00000;0;22.01536
3.00000;0.00000;0;24.36307
3.10000;0.00000;0;26.92409
3.20000;0.00000;0;29.71345
3.30000;0.00000;0;32.74675
3.40000;0.00000;0;36.04000
3.50000;0.00000;0;39.60944
3.60000;0.00000;0;43.47136
3.70000;0.00000;0;47.64191
3.80000;0.00000;0;52.13687
3.90000;0.00000;0;56.97141
4.00000;0.00000;0;62.15983
4.10000;0.00000;0;67.71535
4.20000;0.00000;0;73.64979
4.30000;0.00000;0;79.97335
4.40000;0.00000;0;86.69436
4.50000;0.00000;0;93.81902
4.60000;0.00000;0;101.35117
4.70000;0.00000;0;109.29207
4.80000;0.00000;0;117.64020
4.90000;0.00000;0;126.39106
5.00000;0.00000;0;135.53702
0.10000;3.14159;180;4.28582
0.20000;3.14159;180;4.49559
0.30000;3.14159;180;4.72101
0.40000;3.14159;180;4.96315
0.50000;3.14159;180;5.22405
0.60000;3.14159;180;5.50672
0.70000;3.14159;180;5.81513
0.80000;3.14159;180;6.15409
0.90000;3.14159;180;6.52922
1.00000;3.14159;180;6.94681
1.10000;3.14159;180;7.41368
1.20000;3.14159;180;7.93702
1.30000;3.14159;180;8.52421
1.40000;3.14159;180;9.18263
1.50000;3.14159;180;9.91949
1.60000;3.14159;180;10.74159
1.70000;3.14159;180;11.65517
1.80000;3.14159;180;12.66567
1.90000;3.14159;180;13.77759
2.00000;3.14159;180;14.99435
2.10000;3.14159;180;16.31809
2.20000;3.14159;180;17.74964
2.30000;3.14159;180;19.28836
2.40000;3.14159;180;20.93217
2.50000;3.14159;180;22.67747
2.60000;3.14159;180;24.51920
2.70000;3.14159;180;26.45090
2.80000;3.14159;180;28.46477
2.90000;3.14159;180;30.55185
3.00000;3.14159;180;32.70216
3.10000;3.14159;180;34.90491
3.20000;3.14159;180;37.14871
3.30000;3.14159;180;39.42182
3.40000;3.14159;180;41.71243
3.50000;3.14159;180;44.00894
3.60000;3.14159;180;46.30023
3.70000;3.14159;180;48.57592
3.80000;3.14159;180;50.82670
3.90000;3.14159;180;53.04453
4.00000;3.14159;180;55.22290
4.10000;3.14159;180;57.35704
4.20000;3.14159;180;59.44406
4.30000;3.14159;180;61.48311
4.40000;3.14159;180;63.47546
4.50000;3.14159;180;65.42452
4.60000;3.14159;180;67.33585
4.70000;3.14159;180;69.21711
4.80000;3.14159;180;71.07794
4.90000;3.14159;180;72.92982
5.00000;3.14159;180;74.78591
