"radius_mm";"angle_rad";"angle_degree";"Axial-CURV-post_ [D]"
0.00000;;;-6.64399
0.10000;0.00000;0;-6.66025
0.20000;0.00000;0;-6.67427
0.30000;0.00000;0;-6.68520
0.40000;0.00000;0;-6.69302
0.50000;0.00000;0;-6.69784
0.60000;0.00000;0;-6.69990
0.70000;0.00000;0;-6.69952
0.80000;0.00000;0;-6.69712
0.90000;0.00000;0;-6.69317
1.00000;0.00000;0;-6.68815
1.10000;0.00000;0;-6.68254
1.20000;0.00000;0;-6.67677
1.30000;0.00000;0;-6.67122
1.40000;0.00000;0;-6.66618
1.50000;0.00000;0;-6.66188
1.60000;0.00000;0;-6.65843
1.70000;0.00000;0;-6.65583
1.80000;0.00000;0;-6.65401
1.90000;0.00000;0;-6.65281
2.00000;0.00000;0;-6.65197
2.10000;0.00000;0;-6.65123
2.20000;0.00000;0;-6.65025
2.30000;0.00000;0;-6.64870
2.40000;0.00000;0;-6.64629
2.50000;0.00000;0;-6.64271
2.60000;0.00000;0;-6.63776
2.70000;0.00000;0;-6.63127
2.80000;0.00000;0;-6.62316
2.90000;0.00000;0;-6.61345
3.00000;0.00000;0;-6.60222
3.10000;0.00000;0;-6.58964
3.20000;0.00000;0;-6.57597
3.30000;0.00000;0;-6.56152
3.40000;0.00000;0;-6.54664
3.50000;0.00000;0;-6.53173
3.60000;0.00000;0;-6.51719
3.70000;0.00000;0;-6.50344
3.80000;0.00000;0;-6.49088
3.90000;0.00000;0;-6.47986
4.00000;0.00000;0;-6.47071
4.10000;0.00000;0;-6.46370
4.20000;0.00000;0;-6.45903
4.30000;0.00000;0;-6.45686
4.40000;0.00000;0;-6.45724
4.50000;0.00000;0;-6.46020
4.60000;0.00000;0;-6.46567
4.70000;0.00000;0;-6.47355
4.80000;0.00000;0;-6.48366
4.90000;0.00000;0;-6.49581
5.00000;0.00000;0;-6.50975
0.10000;3.14159;180;-6.62384
0.20000;3.14159;180;-6.60222
0.30000;3.14159;180;-6.57906
0.40000;3.14159;180;-6.55501
0.50000;3.14159;180;-6.53080
0.60000;3.14159;180;-6.50716
0.70000;3.14159;180;-6.48482
0.80000;3.14159;180;-6.46442
0.90000;3.14159;180;-6.44653
1.00000;3.14159;180;-6.43159
1.10000;3.14159;180;-6.41987
1.20000;3.14159;180;-6.41149
1.30000;3.14159;180;-6.40640
1.40000;3.14159;180;-6.40437
1.50000;3.14159;180;-6.40504
1.60000;3.14159;180;-6.40790
1.70000;3.14159;180;-6.41237
1.80000;3.14159;180;-6.41778
1.90000;3.14159;180;-6.42348
2.00000;3.14159;180;-6.42881
2.10000;3.14159;180;-6.43320
2.20000;3.14159;180;-6.43614
2.30000;3.14159;180;-6.43727
2.40000;3.14159;180;-6.43635
2.50000;3.14159;180;-6.43328
2.60000;3.14159;180;-6.42809
2.70000;3.14159;180;-6.42098
2.80000;3.14159;180;-6.41221
2.90000;3.14159;180;-6.40216
3.00000;3.14159;180;-6.39127
3.10000;3.14159;180;-6.38002
3.20000;3.14159;180;-6.36888
3.30000;3.14159;180;-6.35833
3.40000;3.14159;180;-6.34879
3.50000;3.14159;180;-6.34063
3.60000;3.14159;180;-6.33415
3.70000;3.14159;180;-6.32959
3.80000;3.14159;180;-6.32708
3.90000;3.14159;180;-6.32671
4.00000;3.14159;180;-6.32850
4.10000;3.14159;180;-6.33238
4.20000;3.14159;180;-6.33828
4.30000;3.14159;180;-6.34610
4.40000;3.14159;180;-6.35569
4.50000;3.14159;180;-6.36694
4.60000;3.14159;180;-6.37972
4.70000;3.14159;180;-6.39390
4.80000;3.14159;180;-6.40937
4.90000;3.14159;180;-6.42598
5.00000;3.14159;180;-6.44362
0.10000;0.01745;1;-6.65455
0.20000;0.01745;1;-6.66797
0.30000;0.01745;1;-6.67837
0.40000;0.01745;1;-6.68573
0.50000;0.01745;1;-6.69016
0.60000;0.01745;1;-6.69191
0.70000;0.01745;1;-6.69130
0.80000;0.01745;1;-6.68875
0.90000;0.01745;1;-6.68472
1.00000;0.01745;1;-6.67968
1.10000;0.01745;1;-6.67409
1.20000;0.01745;1;-6.66837
1.30000;0.01745;1;-6.66289
1.40000;0.01745;1;-6.65793
1.50000;0.01745;1;-6.65369
