"radius_mm";"angle_rad";"angle_degree";"Post. Elevation BFS_[um]"
0.00000;;;3.73487
0.10000;0.00000;0;4.10600
0.20000;0.00000;0;4.45882
0.30000;0.00000;0;4.78740
0.40000;0.00000;0;5.08818
0.50000;0.00000;0;5.35983
0.60000;0.00000;0;5.60310
0.70000;0.00000;0;5.82045
0.80000;0.00000;0;6.01559
0.90000;0.00000;0;6.19303
1.00000;0.00000;0;6.35751
1.10000;0.00000;0;6.51352
1.20000;0.00000;0;6.66491
1.30000;0.00000;0;6.81452
1.40000;0.00000;0;6.96396
1.50000;0.00000;0;7.11361
1.60000;0.00000;0;7.26265
1.70000;0.00000;0;7.40927
1.80000;0.00000;0;7.55113
1.90000;0.00000;0;7.68571
2.00000;0.00000;0;7.81099
2.10000;0.00000;0;7.92594
2.20000;0.00000;0;8.03123
2.30000;0.00000;0;8.12973
2.40000;0.00000;0;8.22701
2.50000;0.00000;0;8.33173
2.60000;0.00000;0;8.45582
2.70000;0.00000;0;8.61451
2.80000;0.00000;0;8.82618
2.90000;0.00000;0;9.11196
3.00000;0.00000;0;9.49521
3.10000;0.00000;0;10.00072
3.20000;0.00000;0;10.65389
3.30000;0.00000;0;11.47968
3.40000;0.00000;0;12.50158
3.50000;0.00000;0;13.74051
3.60000;0.00000;0;15.21373
3.70000;0.00000;0;16.93387
3.80000;0.00000;0;18.90797
3.90000;0.00000;0;21.13672
4.00000;0.00000;0;23.61379
4.10000;0.00000;0;26.32532
4.20000;0.00000;0;29.24954
4.30000;0.00000;0;32.35645
4.40000;0.00000;0;35.60760
4.50000;0.00000;0;38.95585
4.60000;0.00000;0;42.34492
4.70000;0.00000;0;45.70881
4.80000;0.00000;0;48.97073
4.90000;0.00000;0;52.04139
5.00000;0.00000;0;54.81624
0.10000;3.14159;180;3.35353
0.20000;3.14159;180;2.97202
0.30000;3.14159;180;2.60185
0.40000;3.14159;180;2.25540
0.50000;3.14159;180;1.94526
0.60000;3.14159;180;1.68351
0.70000;3.14159;180;1.48094
0.80000;3.14159;180;1.34647
0.90000;3.14159;180;1.28655
1.00000;3.14159;180;1.30479
1.10000;3.14159;180;1.40184
1.20000;3.14159;180;1.57540
1.30000;3.14159;180;1.82049
1.40000;3.14159;180;2.13003
1.50000;3.14159;180;2.49545
1.60000;3.14159;180;2.90760
1.70000;3.14159;180;3.35761
1.80000;3.14159;180;3.83792
