"radius_mm";"angle_rad";"angle_degree";"Ant. Elevation BFS_[um]"
0.00000;;;4.23574
0.10000;0.00000;0;3.52999
0.20000;0.00000;0;2.80968
0.30000;0.00000;0;2.08832
0.40000;0.00000;0;1.37912
0.50000;0.00000;0;0.69459
0.60000;0.00000;0;0.04633
0.70000;0.00000;0;-0.55531
0.80000;0.00000;0;-1.10128
0.90000;0.00000;0;-1.58394
1.00000;0.00000;0;-1.99704
1.10000;0.00000;0;-2.33561
1.20000;0.00000;0;-2.59584
1.30000;0.00000;0;-2.77491
1.40000;0.00000;0;-2.87069
1.50000;0.00000;0;-2.88159
1.60000;0.00000;0;-2.80627
1.70000;0.00000;0;-2.64340
1.80000;0.00000;0;-2.39142
1.90000;0.00000;0;-2.04840
2.00000;0.00000;0;-1.61175
2.10000;0.00000;0;-1.07816
2.20000;0.00000;0;-0.44341
2.30000;0.00000;0;0.29776
2.40000;0.00000;0;1.15172
2.50000;0.00000;0;2.12609
2.60000;0.00000;0;3.22980
2.70000;0.00000;0;4.47319
2.80000;0.00000;0;5.86810
2.90000;0.00000;0;7.42797
3.00000;0.00000;0;9.16790
3.10000;0.00000;0;11.10473
3.20000;0.00000;0;13.25711
3.30000;0.00000;0;15.64549
3.40000;0.00000;0;18.29216
3.50000;0.00000;0;21.22114
3.60000;0.00000;0;24.45814
3.70000;0.00000;0;28.03034
3.80000;0.00000;0;31.96620
3.90000;0.00000;0;36.29512
4.00000;0.00000;0;41.04711
4.10000;0.00000;0;46.25229
4.20000;0.00000;0;51.94045
4.30000;0.00000;0;58.14044
4.40000;0.00000;0;64.87958
4.50000;0.00000;0;72.18301
4.60000;0.00000;0;80.07300
4.70000;0.00000;0;88.56826
4.80000;0.00000;0;97.68327
4.90000;0.00000;0;107.42756
5.00000;0.00000;0;117.80509
0.10000;3.14159;180;4.91353
0.20000;3.14159;180;5.55055
0.30000;3.14159;180;6.13499
0.40000;3.14159;180;6.65654
0.50000;3.14159;180;7.10679
0.60000;3.14159;180;7.47959
0.70000;3.14159;180;7.77134
0.80000;3.14159;180;7.98119
0.90000;3.14159;180;8.11113
1.00000;3.14159;180;8.16601
1.10000;3.14159;180;8.15336
1.20000;3.14159;180;8.08322
1.30000;3.14159;180;7.96783
1.40000;3.14159;180;7.82120
1.50000;3.14159;180;7.65872
1.60000;3.14159;180;7.49666
1.70000;3.14159;180;7.35170
1.80000;3.14159;180;7.24048
1.90000;3.14159;180;7.17913
2.00000;3.14159;180;7.18293
2.10000;3.14159;180;7.26602
2.20000;3.14159;180;7.44113
2.30000;3.14159;180;7.71949
2.40000;3.14159;180;8.11079
2.50000;3.14159;180;8.62316
2.60000;3.14159;180;9.26339
2.70000;3.14159;180;10.03702
2.80000;3.14159;180;10.94863
2.90000;3.14159;180;12.00213
3.00000;3.14159;180;13.20100
3.10000;3.14159;180;14.54863
3.20000;3.14159;180;16.04863
3.30000;3.14159;180;17.70502
3.40000;3.14159;180;19.52251
3.50000;3.14159;180;21.50663
3.60000;3.14159;180;23.66387
3.70000;3.14159;180;26.00176
3.80000;3.14159;180;28.52879
3.90000;3.14159;180;31.25443
4.00000;3.14159;180;34.18895
4.10000;3.14159;180;37.34330
4.20000;3.14159;180;40.72885
4.30000;3.14159;180;44.35716
4.40000;3.14159;180;48.23970
4.50000;3.14159;180;52.38756
4.60000;3.14159;180;56.81110
4.70000;3.14159;180;61.51963
4.80000;3.14159;180;66.52112
4.90000;3.14159;180;71.82180
5.00000;3.14159;180;77.42590
0.10000;0.01745;1;3.49699
0.20000;0.01745;1;2.74672
0.30000;0.01745;1;1.99859
0.40000;0.01745;1;1.26588
0.50000;0.01745;1;0.56108
0.60000;0.01745;1;-0.10433
0.70000;0.01745;1;-0.72015
0.80000;0.01745;1;-1.27758
0.90000;0.01745;1;-1.76923
1.00000;0.01745;1;-2.18912
1.10000;0.01745;1;-2.53258
1.20000;0.01745;1;-2.79607
1.30000;0.01745;1;-2.97700
1.40000;0.01745;1;-3.07349
1.50000;0.01745;1;-3.08413
1.60000;0.01745;1;-3.00772
1.70000;0.01745;1;-2.84305
1.80000;0.01745;1;-2.58865
1.90000;0.01745;1;-2.24262
2.00000;0.01745;1;-1.80240
2.10000;0.01745;1;-1.26468
2.20000;0.01745;1;-0.62523
2.30000;0.01745;1;0.12122
2.40000;0.01745;1;0.98105
2.50000;0.01745;1;1.96188
2.60000;0.01745;1;3.07261
2.70000;0.01745;1;4.32355
2.80000;0.01745;1;5.72649
2.90000;0.01745;1;7.29479
3.00000;0.01745;1;9.04345
3.10000;0.01745;1;10.98919
3.20000;0.01745;1;13.15052
3.30000;0.01745;1;15.54775
3.40000;0.01745;1;18.20301
3.50000;0.01745;1;21.14016
3.60000;0.01745;1;24.38475
3.70000;0.01745;1;27.96381
3.80000;0.01745;1;31.90566
3.90000;0.01745;1;36.23957
4.00000;0.01745;1;40.99543
4.10000;0.01745;1;46.20329
4.20000;0.01745;1;51.89287
4.30000;0.01745;1;58.09298
4.40000;0.01745;1;64.83093
4.50000;0.01745;1;72.13187
4.60000;0.01745;1;80.01811
4.70000;0.01745;1;88.50844
4.80000;0.01745;1;97.61741
4.90000;0.01745;1;107.35471
5.00000;0.01745;1;117.72439
0.10000;3.15905;181;4.94929
0.20000;3.15905;181;5.62446
0.30000;3.15905;181;6.24897
0.40000;3.15905;181;6.81195
0.50000;3.15905;181;7.30435
0.60000;3.15905;181;7.71932
0.70000;3.15905;181;8.05252
0.80000;3.15905;181;8.30236
0.90000;3.15905;181;8.47009
1.00000;3.15905;181;8.55982
1.10000;3.15905;181;8.57846
1.20000;3.15905;181;8.53546
1.30000;3.15905;181;8.44255
1.40000;3.15905;181;8.31337
1.50000;3.15905;181;8.16306
1.60000;3.15905;181;8.00774
1.70000;3.15905;181;7.86407
1.80000;3.15905;181;7.74878
1.90000;3.15905;181;7.67823
2.00000;3.15905;181;7.66801
2.10000;3.15905;181;7.73262
2.20000;3.15905;181;7.88527
2.30000;3.15905;181;8.13769
2.40000;3.15905;181;8.50007
2.50000;3.15905;181;8.98110
2.60000;3.15905;181;9.58808
2.70000;3.15905;181;10.32706
2.80000;3.15905;181;11.20309
2.90000;3.15905;181;12.22047
3.00000;3.15905;181;13.38308
3.10000;3.15905;181;14.69461
3.20000;3.15905;181;16.15891
3.30000;3.15905;181;17.78019
3.40000;3.15905;181;19.56330
3.50000;3.15905;181;21.51388
3.60000;3.15905;181;23.63846
3.70000;3.15905;181;25.94457
3.80000;3.15905;181;28.44071
3.90000;3.15905;181;31.13631
4.00000;3.15905;181;34.04160
4.10000;3.15905;181;37.16748
4.20000;3.15905;181;40.52527
4.30000;3.15905;181;44.12649
4.40000;3.15905;181;47.98258
4.50000;3.15905;181;52.10460
4.60000;3.15905;181;56.50289
4.70000;3.15905;181;61.18678
4.80000;3.15905;181;66.16423
4.90000;3.15905;181;71.44151
5.00000;3.15905;181;77.02289
0.10000;0.03491;2;3.46420
0.20000;0.03491;2;2.68414
0.30000;0.03491;2;1.90937
0.40000;0.03491;2;1.15321
0.50000;0.03491;2;0.42815
0.60000;0.03491;2;-0.25447
0.70000;0.03491;2;-0.88462
0.80000;0.03491;2;-1.45372
0.90000;0.03491;2;-1.95463
1.00000;0.03491;2;-2.38166
1.10000;0.03491;2;-2.73040
1.20000;0.03491;2;-2.99758
1.30000;0.03491;2;-3.18085
1.40000;0.03491;2;-3.27855
1.50000;0.03491;2;-3.28943
1.60000;0.03491;2;-3.21245
1.70000;0.03491;2;-3.04649
1.80000;0.03491;2;-2.79015
1.90000;0.03491;2;-2.44156
2.00000;0.03491;2;-1.99820
2.10000;0.03491;2;-1.45673
2.20000;0.03491;2;-0.81292
2.30000;0.03491;2;-0.06150
2.40000;0.03491;2;0.80395
2.50000;0.03491;2;1.79101
2.60000;0.03491;2;2.90859
2.70000;0.03491;2;4.16695
2.80000;0.03491;2;5.57782
2.90000;0.03491;2;7.15447
3.00000;0.03491;2;8.91179
3.10000;0.03491;2;10.86638
3.20000;0.03491;2;13.03660
3.30000;0.03491;2;15.44260
3.40000;0.03491;2;18.10633
3.50000;0.03491;2;21.05148
3.60000;0.03491;2;24.30342
3.70000;0.03491;2;27.88901
3.80000;0.03491;2;31.83639
3.90000;0.03491;2;36.17471
4.00000;0.03491;2;40.93371
4.10000;0.03491;2;46.14334
4.20000;0.03491;2;51.83323
4.30000;0.03491;2;58.03213
4.40000;0.03491;2;64.76734
4.50000;0.03491;2;72.06399
4.60000;0.03491;2;79.94444
4.70000;0.03491;2;88.42752
4.80000;0.03491;2;97.52790
4.90000;0.03491;2;107.25537
5.00000;0.03491;2;117.61414
0.10000;3.17650;182;4.98482
0.20000;3.17650;182;5.69790
0.30000;3.17650;182;6.36223
0.40000;3.17650;182;6.96641
0.50000;3.17650;182;7.50074
0.60000;3.17650;182;7.95768
0.70000;3.17650;182;8.33217
0.80000;3.17650;182;8.62184
0.90000;3.17650;182;8.82721
1.00000;3.17650;182;8.95166
1.10000;3.17650;182;9.00141
1.20000;3.17650;182;8.98533
1.30000;3.17650;182;8.91463
1.40000;3.17650;182;8.80256
1.50000;3.17650;182;8.66395
1.60000;3.17650;182;8.51477
1.70000;3.17650;182;8.37165
1.80000;3.17650;182;8.25140
1.90000;3.17650;182;8.17057
2.00000;3.17650;182;8.14504
2.10000;3.17650;182;8.18971
2.20000;3.17650;182;8.31824
2.30000;3.17650;182;8.54285
2.40000;3.17650;182;8.87429
2.50000;3.17650;182;9.32180
2.60000;3.17650;182;9.89320
2.70000;3.17650;182;10.59508
2.80000;3.17650;182;11.43298
2.90000;3.17650;182;12.41166
3.00000;3.17650;182;13.53536
3.10000;3.17650;182;14.80812
3.20000;3.17650;182;16.23407
3.30000;3.17650;182;17.81764
3.40000;3.17650;182;19.56384
3.50000;3.17650;182;21.47840
3.60000;3.17650;182;23.56794
3.70000;3.17650;182;25.84000
3.80000;3.17650;182;28.30308
3.90000;3.17650;182;30.96660
4.00000;3.17650;182;33.84074
4.10000;3.17650;182;36.93634
4.20000;3.17650;182;40.26469
4.30000;3.17650;182;43.83725
4.40000;3.17650;182;47.66543
4.50000;3.17650;182;51.76026
4.60000;3.17650;182;56.13205
4.70000;3.17650;182;60.79014
4.80000;3.17650;182;65.74250
4.90000;3.17650;182;70.99541
5.00000;3.17650;182;76.55317
0.10000;0.05236;3;3.43163
0.20000;0.05236;3;2.62195
0.30000;0.05236;3;1.82067
0.40000;0.05236;3;1.04115
0.50000;0.05236;3;0.29582
0.60000;0.05236;3;-0.40407
0.70000;0.05236;3;-1.04869
0.80000;0.05236;3;-1.62967
0.90000;0.05236;3;-2.14012
1.00000;0.05236;3;-2.57463
1.10000;0.05236;3;-2.92904
1.20000;0.05236;3;-3.20035
1.30000;0.05236;3;-3.38644
1.40000;0.05236;3;-3.48583
1.50000;0.05236;3;-3.49746
1.60000;0.05236;3;-3.42042
1.70000;0.05236;3;-3.25366
1.80000;0.05236;3;-2.99587
1.90000;0.05236;3;-2.64519
2.00000;0.05236;3;-2.19910
2.10000;0.05236;3;-1.65429
2.20000;0.05236;3;-1.00648
2.30000;0.05236;3;-0.25039
2.40000;0.05236;3;0.62039
2.50000;0.05236;3;1.61345
2.60000;0.05236;3;2.73768
2.70000;0.05236;3;4.00329
2.80000;0.05236;3;5.42195
2.90000;0.05236;3;7.00683
3.00000;0.05236;3;8.77271
3.10000;0.05236;3;10.73606
3.20000;0.05236;3;12.91506
3.30000;0.05236;3;15.32970
3.40000;0.05236;3;18.00173
3.50000;0.05236;3;20.95466
3.60000;0.05236;3;24.21366
3.70000;0.05236;3;27.80539
3.80000;0.05236;3;31.75783
3.90000;0.05236;3;36.09992
4.00000;0.05236;3;40.86129
4.10000;0.05236;3;46.07173
4.20000;0.05236;3;51.76079
4.30000;0.05236;3;57.95714
4.40000;0.05236;3;64.68802
4.50000;0.05236;3;71.97857
4.60000;0.05236;3;79.85115
4.70000;0.05236;3;88.32467
4.80000;0.05236;3;97.41389
4.90000;0.05236;3;107.12870
5.00000;0.05236;3;117.47349
0.10000;3.19395;183;5.02011
0.20000;3.19395;183;5.77083
0.30000;3.19395;183;6.47474
0.40000;3.19395;183;7.11985
0.50000;3.19395;183;7.69587
0.60000;3.19395;183;8.19457
0.70000;3.19395;183;8.61013
0.80000;3.19395;183;8.93946
0.90000;3.19395;183;9.18228
1.00000;3.19395;183;9.34125
1.10000;3.19395;183;9.42192
1.20000;3.19395;183;9.43251
1.30000;3.19395;183;9.38372
1.40000;3.19395;183;9.28837
1.50000;3.19395;183;9.16098
1.60000;3.19395;183;9.01734
1.70000;3.19395;183;8.87401
1.80000;3.19395;183;8.74788
1.90000;3.19395;183;8.65565
2.00000;3.19395;183;8.61353
2.10000;3.19395;183;8.63678
2.20000;3.19395;183;8.73950
2.30000;3.19395;183;8.93445
2.40000;3.19395;183;9.23290
2.50000;3.19395;183;9.64465
2.60000;3.19395;183;10.17811
2.70000;3.19395;183;10.84040
2.80000;3.19395;183;11.63757
2.90000;3.19395;183;12.57484
3.00000;3.19395;183;13.65690
3.10000;3.19395;183;14.88814
3.20000;3.19395;183;16.27298
3.30000;3.19395;183;17.81609
3.40000;3.19395;183;19.52267
3.50000;3.19395;183;21.39858
3.60000;3.19395;183;23.45051
3.70000;3.19395;183;25.68606
3.80000;3.19395;183;28.11374
3.90000;3.19395;183;30.74291
4.00000;3.19395;183;33.58376
4.10000;3.19395;183;36.64707
4.20000;3.19395;183;39.94407
4.30000;3.19395;183;43.48620
4.40000;3.19395;183;47.28480
4.50000;3.19395;183;51.35086
4.60000;3.19395;183;55.69471
4.70000;3.19395;183;60.32565
4.80000;3.19395;183;65.25166
4.90000;3.19395;183;70.47906
5.00000;3.19395;183;76.01217
0.10000;0.06981;4;3.39929
0.20000;0.06981;4;2.56018
0.30000;0.06981;4;1.73251
0.40000;0.06981;4;0.92969
0.50000;0.06981;4;0.16411
0.60000;0.06981;4;-0.55312
0.70000;0.06981;4;-1.21234
0.80000;0.06981;4;-1.80541
0.90000;0.06981;4;-2.32569
1.00000;0.06981;4;-2.76800
1.10000;0.06981;4;-3.12849
1.20000;0.06981;4;-3.40436
1.30000;0.06981;4;-3.59372
1.40000;0.06981;4;-3.69531
1.50000;0.06981;4;-3.70820
1.60000;0.06981;4;-3.63159
1.70000;0.06981;4;-3.46454
1.80000;0.06981;4;-3.20577
1.90000;0.06981;4;-2.85347
2.00000;0.06981;4;-2.40510
2.10000;0.06981;4;-1.85734
2.20000;0.06981;4;-1.20591
2.30000;0.06981;4;-0.44549
2.40000;0.06981;4;0.43032
2.50000;0.06981;4;1.42912
2.60000;0.06981;4;2.55976
2.70000;0.06981;4;3.83242
2.80000;0.06981;4;5.25868
2.90000;0.06981;4;6.85163
3.00000;0.06981;4;8.62593
3.10000;0.06981;4;10.59787
3.20000;0.06981;4;12.78550
3.30000;0.06981;4;15.20859
3.40000;0.06981;4;17.88870
3.50000;0.06981;4;20.84914
3.60000;0.06981;4;24.11485
3.70000;0.06981;4;27.71230
3.80000;0.06981;4;31.66924
3.90000;0.06981;4;36.01445
4.00000;0.06981;4;40.77736
4.10000;0.06981;4;45.98763
4.20000;0.06981;4;51.67468
4.30000;0.06981;4;57.86710
4.40000;0.06981;4;64.59206
4.50000;0.06981;4;71.87468
4.60000;0.06981;4;79.73734
4.70000;0.06981;4;88.19899
4.80000;0.06981;4;97.27448
4.90000;0.06981;4;106.97384
5.00000;0.06981;4;117.30160
0.10000;3.21141;184;5.05513
0.20000;3.21141;184;5.84324
0.30000;3.21141;184;6.58643
0.40000;3.21141;184;7.27221
0.50000;3.21141;184;7.88965
0.60000;3.21141;184;8.42984
0.70000;3.21141;184;8.88625
0.80000;3.21141;184;9.25500
0.90000;3.21141;184;9.53506
1.00000;3.21141;184;9.72834
1.10000;3.21141;184;9.83968
1.20000;3.21141;184;9.87667
1.30000;3.21141;184;9.84946
1.40000;3.21141;184;9.77042
1.50000;3.21141;184;9.65375
1.60000;3.21141;184;9.51501
1.70000;3.21141;184;9.37070
1.80000;3.21141;184;9.23774
1.90000;3.21141;184;9.13303
2.00000;3.21141;184;9.07301
2.10000;3.21141;184;9.07334
2.20000;3.21141;184;9.14857
2.30000;3.21141;184;9.31197
2.40000;3.21141;184;9.57536
2.50000;3.21141;184;9.94912
2.60000;3.21141;184;10.44224
2.70000;3.21141;184;11.06239
2.80000;3.21141;184;11.81618
2.90000;3.21141;184;12.70931
3.00000;3.21141;184;13.74692
3.10000;3.21141;184;14.93378
3.20000;3.21141;184;16.27463
3.30000;3.21141;184;17.77443
3.40000;3.21141;184;19.43856
3.50000;3.21141;184;21.27303
3.60000;3.21141;184;23.28465
3.70000;3.21141;184;25.48105
3.80000;3.21141;184;27.87076
3.90000;3.21141;184;30.46316
4.00000;3.21141;184;33.26838
4.10000;3.21141;184;36.29717
4.20000;3.21141;184;39.56072
4.30000;3.21141;184;43.07041
