"radius_mm";"angle_rad";"angle_degree";"Post. Elevation BFA_[um]"
0.00000;;;0.00000
0.10000;0.00000;0;0.55489
0.20000;0.00000;0;1.02735
0.30000;0.00000;0;1.41546
0.40000;0.00000;0;1.71927
0.50000;0.00000;0;1.94072
0.60000;0.00000;0;2.08364
0.70000;0.00000;0;2.15363
0.80000;0.00000;0;2.15803
0.90000;0.00000;0;2.10575
1.00000;0.00000;0;2.00720
1.10000;0.00000;0;1.87407
1.20000;0.00000;0;1.71921
1.30000;0.00000;0;1.55642
1.40000;0.00000;0;1.40023
1.50000;0.00000;0;1.26567
1.60000;0.00000;0;1.16801
1.70000;0.00000;0;1.12249
1.80000;0.00000;0;1.14403
1.90000;0.00000;0;1.24689
2.00000;0.00000;0;1.44436
2.10000;0.00000;0;1.74838
2.20000;0.00000;0;2.16917
2.30000;0.00000;0;2.71483
2.40000;0.00000;0;3.39090
2.50000;0.00000;0;4.19997
2.60000;0.00000;0;5.14115
2.70000;0.00000;0;6.20964
2.80000;0.00000;0;7.39621
2.90000;0.00000;0;8.68666
3.00000;0.00000;0;10.06130
3.10000;0.00000;0;11.49436
3.20000;0.00000;0;12.95345
3.30000;0.00000;0;14.39888
3.40000;0.00000;0;15.78309
3.50000;0.00000;0;17.05001
3.60000;0.00000;0;18.13433
3.70000;0.00000;0;18.96086
3.80000;0.00000;0;19.44383
3.90000;0.00000;0;19.48610
4.00000;0.00000;0;18.97848
4.10000;0.00000;0;17.79890
4.20000;0.00000;0;15.81165
4.30000;0.00000;0;12.86655
4.40000;0.00000;0;8.79815
4.50000;0.00000;0;3.42482
4.60000;0.00000;0;-3.45209
4.70000;0.00000;0;-12.04914
4.80000;0.00000;0;-22.60174
4.90000;0.00000;0;-35.36507
5.00000;0.00000;0;-50.61505
0.10000;3.14159;180;-0.63345
0.20000;3.14159;180;-1.33967
0.30000;3.14159;180;-2.11094
0.40000;3.14159;180;-2.93770
0.50000;3.14159;180;-3.80862
0.60000;3.14159;180;-4.71069
0.70000;3.14159;180;-5.62933
0.80000;3.14159;180;-6.54853
0.90000;3.14159;180;-7.45103
1.00000;3.14159;180;-8.31846
1.10000;3.14159;180;-9.13158
1.20000;3.14159;180;-9.87046
1.30000;3.14159;180;-10.51476
1.40000;3.14159;180;-11.04396
1.50000;3.14159;180;-11.43764
1.60000;3.14159;180;-11.67583
1.70000;3.14159;180;-11.73927
1.80000;3.14159;180;-11.60980
1.90000;3.14159;180;-11.27070
2.00000;3.14159;180;-10.70708
2.10000;3.14159;180;-9.90630
2.20000;3.14159;180;-8.85838
2.30000;3.14159;180;-7.55644
2.40000;3.14159;180;-5.99720
2.50000;3.14159;180;-4.18143
2.60000;3.14159;180;-2.11451
2.70000;3.14159;180;0.19312
2.80000;3.14159;180;2.72532
2.90000;3.14159;180;5.45974
3.00000;3.14159;180;8.36720
3.10000;3.14159;180;11.41109
3.20000;3.14159;180;14.54675
3.30000;3.14159;180;17.72075
3.40000;3.14159;180;20.87033
3.50000;3.14159;180;23.92258
3.60000;3.14159;180;26.79383
3.70000;3.14159;180;29.38883
3.80000;3.14159;180;31.60005
3.90000;3.14159;180;33.30688
4.00000;3.14159;180;34.37484
4.10000;3.14159;180;34.65473
4.20000;3.14159;180;33.98184
4.30000;3.14159;180;32.17506
4.40000;3.14159;180;29.03598
4.50000;3.14159;180;24.34805
4.60000;3.14159;180;17.87558
4.70000;3.14159;180;9.36286
4.80000;3.14159;180;-1.46684
4.90000;3.14159;180;-14.91224
5.00000;3.14159;180;-31.29504
0.10000;0.01745;1;0.53361
0.20000;0.01745;1;0.98609
0.30000;0.01745;1;1.35578
0.40000;0.01745;1;1.64296
0.50000;0.01745;1;1.84978
0.60000;0.01745;1;1.98027
0.70000;0.01745;1;2.04020
0.80000;0.01745;1;2.03704
0.90000;0.01745;1;1.97982
1.00000;0.01745;1;1.87902
1.10000;0.01745;1;1.74637
1.20000;0.01745;1;1.59474
1.30000;0.01745;1;1.43788
1.40000;0.01745;1;1.29027
1.50000;0.01745;1;1.16682
1.60000;0.01745;1;1.08267
1.70000;0.01745;1;1.05288
1.80000;0.01745;1;1.09213
1.90000;0.01745;1;1.21442
2.00000;0.01745;1;1.43273
2.10000;0.01745;1;1.75866
2.20000;0.01745;1;2.20203
2.30000;0.01745;1;2.77052
2.40000;0.01745;1;3.46919
2.50000;0.01745;1;4.30013
2.60000;0.01745;1;5.26189
2.70000;0.01745;1;6.34909
2.80000;0.01745;1;7.55187
2.90000;0.01745;1;8.85537
3.00000;0.01745;1;10.23920
3.10000;0.01745;1;11.67687
3.20000;0.01745;1;13.13522
3.30000;0.01745;1;14.57378
3.40000;0.01745;1;15.94418
3.50000;0.01745;1;17.18948
3.60000;0.01745;1;18.24352
3.70000;0.01745;1;19.03023
3.80000;0.01745;1;19.46292
3.90000;0.01745;1;19.44354
4.00000;0.01745;1;18.86196
4.10000;0.01745;1;17.59517
4.20000;0.01745;1;15.50652
4.30000;0.01745;1;12.44488
4.40000;0.01745;1;8.24383
4.50000;0.01745;1;2.72081
4.60000;0.01745;1;-4.32377
4.70000;0.01745;1;-13.10740
4.80000;0.01745;1;-23.86638
4.90000;0.01745;1;-36.85679
5.00000;0.01745;1;-52.35541
0.10000;3.15905;181;-0.61116
0.20000;3.15905;181;-1.29434
0.30000;3.15905;181;-2.04215
0.40000;3.15905;181;-2.84531
0.50000;3.15905;181;-3.69281
0.60000;3.15905;181;-4.57194
0.70000;3.15905;181;-5.46843
0.80000;3.15905;181;-6.36657
0.90000;3.15905;181;-7.24938
1.00000;3.15905;181;-8.09877
1.10000;3.15905;181;-8.89574
1.20000;3.15905;181;-9.62060
1.30000;3.15905;181;-10.25321
1.40000;3.15905;181;-10.77320
1.50000;3.15905;181;-11.16030
1.60000;3.15905;181;-11.39461
1.70000;3.15905;181;-11.45691
1.80000;3.15905;181;-11.32902
1.90000;3.15905;181;-10.99415
2.00000;3.15905;181;-10.43726
2.10000;3.15905;181;-9.64549
2.20000;3.15905;181;-8.60857
2.30000;3.15905;181;-7.31925
2.40000;3.15905;181;-5.77380
2.50000;3.15905;181;-3.97241
2.60000;3.15905;181;-1.91980
2.70000;3.15905;181;0.37435
2.80000;3.15905;181;2.89481
2.90000;3.15905;181;5.62022
3.00000;3.15905;181;8.52255
3.10000;3.15905;181;11.56649
3.20000;3.15905;181;14.70877
3.30000;3.15905;181;17.89758
3.40000;3.15905;181;21.07187
3.50000;3.15905;181;24.16067
3.60000;3.15905;181;27.08238
3.70000;3.15905;181;29.74404
3.80000;3.15905;181;32.04058
3.90000;3.15905;181;33.85407
4.00000;3.15905;181;35.05290
4.10000;3.15905;181;35.49100
4.20000;3.15905;181;35.00699
4.30000;3.15905;181;33.42333
4.40000;3.15905;181;30.54545
4.50000;3.15905;181;26.16086
4.60000;3.15905;181;20.03825
4.70000;3.15905;181;11.92652
4.80000;3.15905;181;1.55389
4.90000;3.15905;181;-11.37316
5.00000;3.15905;181;-27.17082
0.10000;0.03491;2;0.51221
0.20000;0.03491;2;0.94468
0.30000;0.03491;2;1.29600
0.40000;0.03491;2;1.56667
0.50000;0.03491;2;1.75908
0.60000;0.03491;2;1.87742
0.70000;0.03491;2;1.92762
0.80000;0.03491;2;1.91727
0.90000;0.03491;2;1.85550
1.00000;0.03491;2;1.75284
1.10000;0.03491;2;1.62105
1.20000;0.03491;2;1.47299
1.30000;0.03491;2;1.32237
1.40000;0.03491;2;1.18357
1.50000;0.03491;2;1.07140
1.60000;0.03491;2;1.00081
1.70000;0.03491;2;0.98668
1.80000;0.03491;2;1.04346
1.90000;0.03491;2;1.18486
2.00000;0.03491;2;1.42357
2.10000;0.03491;2;1.77081
2.20000;0.03491;2;2.23605
2.30000;0.03491;2;2.82651
2.40000;0.03491;2;3.54684
2.50000;0.03491;2;4.39861
2.60000;0.03491;2;5.37987
2.70000;0.03491;2;6.48469
2.80000;0.03491;2;7.70263
2.90000;0.03491;2;9.01824
3.00000;0.03491;2;10.41051
3.10000;0.03491;2;11.85231
3.20000;0.03491;2;13.30981
3.30000;0.03491;2;14.74188
3.40000;0.03491;2;16.09946
3.50000;0.03491;2;17.32492
3.60000;0.03491;2;18.35140
3.70000;0.03491;2;19.10214
3.80000;0.03491;2;19.48975
3.90000;0.03491;2;19.41550
4.00000;0.03491;2;18.76858
4.10000;0.03491;2;17.42532
4.20000;0.03491;2;15.24843
4.30000;0.03491;2;12.08616
4.40000;0.03491;2;7.77153
4.50000;0.03491;2;2.12141
4.60000;0.03491;2;-5.06428
4.70000;0.03491;2;-14.00349
4.80000;0.03491;2;-24.93294
4.90000;0.03491;2;-38.10906
5.00000;0.03491;2;-53.80889
0.10000;3.17650;182;-0.58864
0.20000;3.17650;182;-1.24848
0.30000;3.17650;182;-1.97241
0.40000;3.17650;182;-2.75149
0.50000;3.17650;182;-3.57500
0.60000;3.17650;182;-4.43056
0.70000;3.17650;182;-5.30421
0.80000;3.17650;182;-6.18057
0.90000;3.17650;182;-7.04295
1.00000;3.17650;182;-7.87356
1.10000;3.17650;182;-8.65366
1.20000;3.17650;182;-9.36381
1.30000;3.17650;182;-9.98409
1.40000;3.17650;182;-10.49432
1.50000;3.17650;182;-10.87438
1.60000;3.17650;182;-11.10447
1.70000;3.17650;182;-11.16543
1.80000;3.17650;182;-11.03907
1.90000;3.17650;182;-10.70853
2.00000;3.17650;182;-10.15866
2.10000;3.17650;182;-9.37638
2.20000;3.17650;182;-8.35114
2.30000;3.17650;182;-7.07532
2.40000;3.17650;182;-5.54470
2.50000;3.17650;182;-3.75892
2.60000;3.17650;182;-1.72199
2.70000;3.17650;182;0.55719
2.80000;3.17650;182;3.06431
2.90000;3.17650;182;5.77908
3.00000;3.17650;182;8.67469
3.10000;3.17650;182;11.71715
3.20000;3.17650;182;14.86471
3.30000;3.17650;182;18.06725
3.40000;3.17650;182;21.26556
3.50000;3.17650;182;24.39072
3.60000;3.17650;182;27.36334
3.70000;3.17650;182;30.09292
3.80000;3.17650;182;32.47705
3.90000;3.17650;182;34.40066
4.00000;3.17650;182;35.73527
4.10000;3.17650;182;36.33815
4.20000;3.17650;182;36.05154
4.30000;3.17650;182;34.70177
4.40000;3.17650;182;32.09844
4.50000;3.17650;182;28.03349
4.60000;3.17650;182;22.28036
4.70000;3.17650;182;14.59302
4.80000;3.17650;182;4.70502
4.90000;3.17650;182;-7.67141
5.00000;3.17650;182;-22.84641
0.10000;0.05236;3;0.49069
0.20000;0.05236;3;0.90311
0.30000;0.05236;3;1.23612
0.40000;0.05236;3;1.49043
0.50000;0.05236;3;1.66864
0.60000;0.05236;3;1.77509
0.70000;0.05236;3;1.81588
0.80000;0.05236;3;1.79870
0.90000;0.05236;3;1.73275
1.00000;0.05236;3;1.62861
1.10000;0.05236;3;1.49804
1.20000;0.05236;3;1.35388
1.30000;0.05236;3;1.20977
1.40000;0.05236;3;1.08000
1.50000;0.05236;3;0.97922
1.60000;0.05236;3;0.92223
1.70000;0.05236;3;0.92368
1.80000;0.05236;3;0.99777
1.90000;0.05236;3;1.15795
2.00000;0.05236;3;1.41657
2.10000;0.05236;3;1.78453
2.20000;0.05236;3;2.27088
2.30000;0.05236;3;2.88248
2.40000;0.05236;3;3.62351
2.50000;0.05236;3;4.49509
2.60000;0.05236;3;5.49480
2.70000;0.05236;3;6.61619
2.80000;0.05236;3;7.84830
2.90000;0.05236;3;9.17516
3.00000;0.05236;3;10.57521
3.10000;0.05236;3;12.02076
3.20000;0.05236;3;13.47744
3.30000;0.05236;3;14.90356
3.40000;0.05236;3;16.24951
3.50000;0.05236;3;17.45712
3.60000;0.05236;3;18.45902
3.70000;0.05236;3;19.17792
3.80000;0.05236;3;19.52597
3.90000;0.05236;3;19.40399
4.00000;0.05236;3;18.70073
4.10000;0.05236;3;17.29217
4.20000;0.05236;3;15.04069
4.30000;0.05236;3;11.79426
4.40000;0.05236;3;7.38569
4.50000;0.05236;3;1.63170
4.60000;0.05236;3;-5.66786
4.70000;0.05236;3;-14.73093
4.80000;0.05236;3;-25.79414
4.90000;0.05236;3;-39.11371
5.00000;0.05236;3;-54.96641
0.10000;3.19395;183;-0.56591
0.20000;3.19395;183;-1.20210
0.30000;3.19395;183;-1.90176
0.40000;3.19395;183;-2.65627
0.50000;3.19395;183;-3.45523
0.60000;3.19395;183;-4.28660
0.70000;3.19395;183;-5.13675
0.80000;3.19395;183;-5.99061
0.90000;3.19395;183;-6.83183
1.00000;3.19395;183;-7.64291
1.10000;3.19395;183;-8.40541
