"radius_mm";"angle_rad";"angle_degree";"Ant. Elevation BFS_[um]"
0.00000;;;11.07642
0.10000;0.00000;0;11.94870
0.20000;0.00000;0;12.66665
0.30000;0.00000;0;13.22520
0.40000;0.00000;0;13.62138
0.50000;0.00000;0;13.85426
0.60000;0.00000;0;13.92490
0.70000;0.00000;0;13.83618
0.80000;0.00000;0;13.59271
0.90000;0.00000;0;13.20069
1.00000;0.00000;0;12.66777
1.10000;0.00000;0;12.00291
1.20000;0.00000;0;11.21631
1.30000;0.00000;0;10.31932
1.40000;0.00000;0;9.32435
1.50000;0.00000;0;8.24487
1.60000;0.00000;0;7.09539
1.70000;0.00000;0;5.89145
1.80000;0.00000;0;4.64970
1.90000;0.00000;0;3.38787
2.00000;0.00000;0;2.12486
2.10000;0.00000;0;0.88077
2.20000;0.00000;0;-0.32309
2.30000;0.00000;0;-1.46415
2.40000;0.00000;0;-2.51860
2.50000;0.00000;0;-3.46142
2.60000;0.00000;0;-4.26642
2.70000;0.00000;0;-4.90628
2.80000;0.00000;0;-5.35270
2.90000;0.00000;0;-5.57650
3.00000;0.00000;0;-5.54773
3.10000;0.00000;0;-5.23592
3.20000;0.00000;0;-4.61019
3.30000;0.00000;0;-3.63947
3.40000;0.00000;0;-2.29277
3.50000;0.00000;0;-0.53935
3.60000;0.00000;0;1.65100
3.70000;0.00000;0;4.30769
3.80000;0.00000;0;7.45911
3.90000;0.00000;0;11.13233
4.00000;0.00000;0;15.35282
4.10000;0.00000;0;20.14416
4.20000;0.00000;0;25.52780
4.30000;0.00000;0;31.52273
4.40000;0.00000;0;38.14519
4.50000;0.00000;0;45.40844
4.60000;0.00000;0;53.32244
4.70000;0.00000;0;61.89359
4.80000;0.00000;0;71.12446
4.90000;0.00000;0;81.01356
5.00000;0.00000;0;91.55505
0.10000;3.14159;180;10.05704
0.20000;3.14159;180;8.89988
0.30000;3.14159;180;7.61632
0.40000;3.14159;180;6.21968
0.50000;3.14159;180;4.72509
0.60000;3.14159;180;3.14927
0.70000;3.14159;180;1.51039
0.80000;3.14159;180;-0.17223
0.90000;3.14159;180;-1.87829
1.00000;3.14159;180;-3.58678
1.10000;3.14159;180;-5.27622
1.20000;3.14159;180;-6.92480
1.30000;3.14159;180;-8.51067
1.40000;3.14159;180;-10.01200
1.50000;3.14159;180;-11.40717
1.60000;3.14159;180;-12.67487
1.70000;3.14159;180;-13.79414
1.80000;3.14159;180;-14.74444
1.90000;3.14159;180;-15.50566
2.00000;3.14159;180;-16.05814
2.10000;3.14159;180;-16.38265
2.20000;3.14159;180;-16.46038
2.30000;3.14159;180;-16.27292
2.40000;3.14159;180;-15.80226
2.50000;3.14159;180;-15.03073
2.60000;3.14159;180;-13.94105
2.70000;3.14159;180;-12.51631
2.80000;3.14159;180;-10.73993
2.90000;3.14159;180;-8.59576
3.00000;3.14159;180;-6.06802
3.10000;3.14159;180;-3.14136
3.20000;3.14159;180;0.19910
3.30000;3.14159;180;3.96776
3.40000;3.14159;180;8.17851
3.50000;3.14159;180;12.84467
