"radius_mm";"angle_rad";"angle_degree";"Post. Elevation BFS_[um]"
0.00000;;;-5.05255
0.10000;0.00000;0;-4.65784
0.20000;0.00000;0;-4.17043
0.30000;0.00000;0;-3.62425
0.40000;0.00000;0;-3.05380
0.50000;0.00000;0;-2.49154
0.60000;0.00000;0;-1.96557
0.70000;0.00000;0;-1.49774
0.80000;0.00000;0;-1.10218
0.90000;0.00000;0;-0.78468
1.00000;0.00000;0;-0.54262
1.10000;0.00000;0;-0.36559
1.20000;0.00000;0;-0.23665
1.30000;0.00000;0;-0.13389
1.40000;0.00000;0;-0.03237
1.50000;0.00000;0;0.09395
1.60000;0.00000;0;0.27037
1.70000;0.00000;0;0.51990
1.80000;0.00000;0;0.86204
1.90000;0.00000;0;1.31210
2.00000;0.00000;0;1.88102
2.10000;0.00000;0;2.57559
2.20000;0.00000;0;3.39922
2.30000;0.00000;0;4.35293
2.40000;0.00000;0;5.43657
2.50000;0.00000;0;6.65018
2.60000;0.00000;0;7.99517
2.70000;0.00000;0;9.47542
2.80000;0.00000;0;11.09808
2.90000;0.00000;0;12.87393
3.00000;0.00000;0;14.81749
3.10000;0.00000;0;16.94655
3.20000;0.00000;0;19.28150
3.30000;0.00000;0;21.84415
3.40000;0.00000;0;24.65646
3.50000;0.00000;0;27.73896
3.60000;0.00000;0;31.10927
3.70000;0.00000;0;34.78051
3.80000;0.00000;0;38.75992
3.90000;0.00000;0;43.04769
4.00000;0.00000;0;47.63603
4.10000;0.00000;0;52.50855
4.20000;0.00000;0;57.63994
4.30000;0.00000;0;62.99590
4.40000;0.00000;0;68.53335
4.50000;0.00000;0;74.20077
4.60000;0.00000;0;79.93853
4.70000;0.00000;0;85.67927
4.80000;0.00000;0;91.34798
4.90000;0.00000;0;96.86175
5.00000;0.00000;0;102.12900
0.10000;3.14159;180;-5.32365
0.20000;3.14159;180;-5.44563
0.30000;3.14159;180;-5.40018
0.40000;3.14159;180;-5.17752
