"radius_mm";"angle_rad";"angle_degree";"Inst-CURV-post_ [D]"
0.00000;;;-6.23182
0.10000;0.00000;0;-6.20449
0.20000;0.00000;0;-6.17126
0.30000;0.00000;0;-6.13544
0.40000;0.00000;0;-6.10074
0.50000;0.00000;0;-6.07095
0.60000;0.00000;0;-6.04949
0.70000;0.00000;0;-6.03908
0.80000;0.00000;0;-6.04144
0.90000;0.00000;0;-6.05712
1.00000;0.00000;0;-6.08536
1.10000;0.00000;0;-6.12414
1.20000;0.00000;0;-6.17027
1.30000;0.00000;0;-6.21962
1.40000;0.00000;0;-6.26738
1.50000;0.00000;0;-6.30837
1.60000;0.00000;0;-6.33741
1.70000;0.00000;0;-6.34963
1.80000;0.00000;0;-6.34082
1.90000;0.00000;0;-6.30769
2.00000;0.00000;0;-6.24806
2.10000;0.00000;0;-6.16103
2.20000;0.00000;0;-6.04700
2.30000;0.00000;0;-5.90772
2.40000;0.00000;0;-5.74613
2.50000;0.00000;0;-5.56628
2.60000;0.00000;0;-5.37309
2.70000;0.00000;0;-5.17215
2.80000;0.00000;0;-4.96946
2.90000;0.00000;0;-4.77120
3.00000;0.00000;0;-4.58351
3.10000;0.00000;0;-4.41225
3.20000;0.00000;0;-4.26283
3.30000;0.00000;0;-4.14003
3.40000;0.00000;0;-4.04787
3.50000;0.00000;0;-3.98951
3.60000;0.00000;0;-3.96719
3.70000;0.00000;0;-3.98215
3.80000;0.00000;0;-4.03463
3.90000;0.00000;0;-4.12390
4.00000;0.00000;0;-4.24831
4.10000;0.00000;0;-4.40539
4.20000;0.00000;0;-4.59197
4.30000;0.00000;0;-4.80436
4.40000;0.00000;0;-5.03854
4.50000;0.00000;0;-5.29036
4.60000;0.00000;0;-5.55573
4.70000;0.00000;0;-5.83082
4.80000;0.00000;0;-6.11212
4.90000;0.00000;0;-6.39649
5.00000;0.00000;0;-6.68109
0.10000;3.14159;180;-6.25065
0.20000;3.14159;180;-6.25937
0.30000;3.14159;180;-6.25749
0.40000;3.14159;180;-6.24565
0.50000;3.14159;180;-6.22552
0.60000;3.14159;180;-6.19963
0.70000;3.14159;180;-6.17102
0.80000;3.14159;180;-6.14293
0.90000;3.14159;180;-6.11848
1.00000;3.14159;180;-6.10036
1.10000;3.14159;180;-6.09059
1.20000;3.14159;180;-6.09033
1.30000;3.14159;180;-6.09975
1.40000;3.14159;180;-6.11806
1.50000;3.14159;180;-6.14362
1.60000;3.14159;180;-6.17402
1.70000;3.14159;180;-6.20637
1.80000;3.14159;180;-6.23752
1.90000;3.14159;180;-6.26425
2.00000;3.14159;180;-6.28356
2.10000;3.14159;180;-6.29290
2.20000;3.14159;180;-6.29029
2.30000;3.14159;180;-6.27447
2.40000;3.14159;180;-6.24493
2.50000;3.14159;180;-6.20190
2.60000;3.14159;180;-6.14633
2.70000;3.14159;180;-6.07973
2.80000;3.14159;180;-6.00416
2.90000;3.14159;180;-5.92199
3.00000;3.14159;180;-5.83582
3.10000;3.14159;180;-5.74834
3.20000;3.14159;180;-5.66220
3.30000;3.14159;180;-5.57992
3.40000;3.14159;180;-5.50384
3.50000;3.14159;180;-5.43600
3.60000;3.14159;180;-5.37815
3.70000;3.14159;180;-5.33172
3.80000;3.14159;180;-5.29778
3.90000;3.14159;180;-5.27706
4.00000;3.14159;180;-5.26996
4.10000;3.14159;180;-5.27658
4.20000;3.14159;180;-5.29670
4.30000;3.14159;180;-5.32989
4.40000;3.14159;180;-5.37549
4.50000;3.14159;180;-5.43270
4.60000;3.14159;180;-5.50058
4.70000;3.14159;180;-5.57817
4.80000;3.14159;180;-5.66447
4.90000;3.14159;180;-5.75849
5.00000;3.14159;180;-5.85929
0.10000;0.01745;1;-6.22017
0.20000;0.01745;1;-6.18457
0.30000;0.01745;1;-6.14595
0.40000;0.01745;1;-6.10825
0.50000;0.01745;1;-6.07543
0.60000;0.01745;1;-6.05112
0.70000;0.01745;1;-6.03818
0.80000;0.01745;1;-6.03847
0.90000;0.01745;1;-6.05258
1.00000;0.01745;1;-6.07979
1.10000;0.01745;1;-6.11807
1.20000;0.01745;1;-6.16416
1.30000;0.01745;1;-6.21387
1.40000;0.01745;1;-6.26228
1.50000;0.01745;1;-6.30411
1.60000;0.01745;1;-6.33403
1.70000;0.01745;1;-6.34709
1.80000;0.01745;1;-6.33897
1.90000;0.01745;1;-6.30627
2.00000;0.01745;1;-6.24676
2.10000;0.01745;1;-6.15948
2.20000;0.01745;1;-6.04482
2.30000;0.01745;1;-5.90448
2.40000;0.01745;1;-5.74146
2.50000;0.01745;1;-5.55981
2.60000;0.01745;1;-5.36453
2.70000;0.01745;1;-5.16127
2.80000;0.01745;1;-4.95612
2.90000;0.01745;1;-4.75536
3.00000;0.01745;1;-4.56524
3.10000;0.01745;1;-4.39172
3.20000;0.01745;1;-4.24033
3.30000;0.01745;1;-4.11594
3.40000;0.01745;1;-4.02267
3.50000;0.01745;1;-3.96377
3.60000;0.01745;1;-3.94151
3.70000;0.01745;1;-3.95717
3.80000;0.01745;1;-4.01100
3.90000;0.01745;1;-4.10224
4.00000;0.01745;1;-4.22919
4.10000;0.01745;1;-4.38928
4.20000;0.01745;1;-4.57926
4.30000;0.01745;1;-4.79529
4.40000;0.01745;1;-5.03324
4.50000;0.01745;1;-5.28881
4.60000;0.01745;1;-5.55781
4.70000;0.01745;1;-5.83630
4.80000;0.01745;1;-6.12069
4.90000;0.01745;1;-6.40781
5.00000;0.01745;1;-6.69478
0.10000;3.15905;181;-6.26902
0.20000;3.15905;181;-6.27778
0.30000;3.15905;181;-6.27497
