"radius_mm";"angle_rad";"angle_degree";"Inst-CURV-ant_ [D]"
0.00000;;;47.97713
0.10000;0.00000;0;48.14204
0.20000;0.00000;0;48.29507
0.30000;0.00000;0;48.43275
0.40000;0.00000;0;48.55096
0.50000;0.00000;0;48.64519
0.60000;0.00000;0;48.71084
0.70000;0.00000;0;48.74352
0.80000;0.00000;0;48.73938
0.90000;0.00000;0;48.69531
1.00000;0.00000;0;48.60921
1.10000;0.00000;0;48.48007
1.20000;0.00000;0;48.30804
1.30000;0.00000;0;48.09442
1.40000;0.00000;0;47.84155
1.50000;0.00000;0;47.55265
1.60000;0.00000;0;47.23165
1.70000;0.00000;0;46.88291
1.80000;0.00000;0;46.51098
1.90000;0.00000;0;46.12039
2.00000;0.00000;0;45.71540
2.10000;0.00000;0;45.29982
2.20000;0.00000;0;44.87687
2.30000;0.00000;0;44.44912
2.40000;0.00000;0;44.01844
2.50000;0.00000;0;43.58602
2.60000;0.00000;0;43.15246
2.70000;0.00000;0;42.71789
2.80000;0.00000;0;42.28212
2.90000;0.00000;0;41.84482
3.00000;0.00000;0;41.40568
3.10000;0.00000;0;40.96463
3.20000;0.00000;0;40.52200
3.30000;0.00000;0;40.07866
3.40000;0.00000;0;39.63618
3.50000;0.00000;0;39.19686
3.60000;0.00000;0;38.76385
3.70000;0.00000;0;38.34111
3.80000;0.00000;0;37.93340
3.90000;0.00000;0;37.54622
4.00000;0.00000;0;37.18572
4.10000;0.00000;0;36.85857
4.20000;0.00000;0;36.57183
4.30000;0.00000;0;36.33278
4.40000;0.00000;0;36.14879
4.50000;0.00000;0;36.02712
4.60000;0.00000;0;35.97476
4.70000;0.00000;0;35.99830
4.80000;0.00000;0;36.10374
4.90000;0.00000;0;36.29635
5.00000;0.00000;0;36.58055
0.10000;3.14159;180;47.80292
0.20000;3.14159;180;47.62098
0.30000;3.14159;180;47.43178
0.40000;3.14159;180;47.23474
0.50000;3.14159;180;47.02832
0.60000;3.14159;180;46.81021
0.70000;3.14159;180;46.57759
0.80000;3.14159;180;46.32738
0.90000;3.14159;180;46.05662
1.00000;3.14159;180;45.76269
1.10000;3.14159;180;45.44365
1.20000;3.14159;180;45.09843
1.30000;3.14159;180;44.72701
1.40000;3.14159;180;44.33048
1.50000;3.14159;180;43.91105
1.60000;3.14159;180;43.47198
1.70000;3.14159;180;43.01738
1.80000;3.14159;180;42.55206
1.90000;3.14159;180;42.08117
2.00000;3.14159;180;41.61001
2.10000;3.14159;180;41.14368
2.20000;3.14159;180;40.68683
2.30000;3.14159;180;40.24341
2.40000;3.14159;180;39.81651
2.50000;3.14159;180;39.40825
2.60000;3.14159;180;39.01973
2.70000;3.14159;180;38.65104
2.80000;3.14159;180;38.30145
2.90000;3.14159;180;37.96950
3.00000;3.14159;180;37.65330
3.10000;3.14159;180;37.35072
3.20000;3.14159;180;37.05976
3.30000;3.14159;180;36.77876
3.40000;3.14159;180;36.50667
3.50000;3.14159;180;36.24333
3.60000;3.14159;180;35.98959
3.70000;3.14159;180;35.74742
3.80000;3.14159;180;35.51999
3.90000;3.14159;180;35.31164
4.00000;3.14159;180;35.12781
4.10000;3.14159;180;34.97485
4.20000;3.14159;180;34.85990
4.30000;3.14159;180;34.79062
4.40000;3.14159;180;34.77499
4.50000;3.14159;180;34.82099
4.60000;3.14159;180;34.93641
4.70000;3.14159;180;35.12855
4.80000;3.14159;180;35.40401
4.90000;3.14159;180;35.76847
5.00000;3.14159;180;36.22651
0.10000;0.01745;1;48.06993
0.20000;0.01745;1;48.21734
0.30000;0.01745;1;48.34986
0.40000;0.01745;1;48.46331
0.50000;0.01745;1;48.55313
0.60000;0.01745;1;48.61467
0.70000;0.01745;1;48.64351
0.80000;0.01745;1;48.63573
0.90000;0.01745;1;48.58824
1.00000;0.01745;1;48.49890
1.10000;0.01745;1;48.36674
1.20000;0.01745;1;48.19194
1.30000;0.01745;1;47.97584
1.40000;0.01745;1;47.72084
1.50000;0.01745;1;47.43022
1.60000;0.01745;1;47.10797
1.70000;0.01745;1;46.75851
1.80000;0.01745;1;46.38646
1.90000;0.01745;1;45.99637
2.00000;0.01745;1;45.59253
2.10000;0.01745;1;45.17877
2.20000;0.01745;1;44.75829
2.30000;0.01745;1;44.33363
2.40000;0.01745;1;43.90663
2.50000;0.01745;1;43.47841
2.60000;0.01745;1;43.04951
2.70000;0.01745;1;42.61999
2.80000;0.01745;1;42.18958
2.90000;0.01745;1;41.75786
3.00000;0.01745;1;41.32445
3.10000;0.01745;1;40.88921
3.20000;0.01745;1;40.45240
3.30000;0.01745;1;40.01485
3.40000;0.01745;1;39.57806
3.50000;0.01745;1;39.14431
3.60000;0.01745;1;38.71672
3.70000;0.01745;1;38.29922
3.80000;0.01745;1;37.89657
3.90000;0.01745;1;37.51426
4.00000;0.01745;1;37.15845
4.10000;0.01745;1;36.83581
4.20000;0.01745;1;36.55341
4.30000;0.01745;1;36.31856
4.40000;0.01745;1;36.13865
4.50000;0.01745;1;36.02095
4.60000;0.01745;1;35.97251
4.70000;0.01745;1;35.99993
4.80000;0.01745;1;36.10927
4.90000;0.01745;1;36.30583
5.00000;0.01745;1;36.59409
0.10000;3.15905;181;47.74361
0.20000;3.15905;181;47.56889
0.30000;3.15905;181;47.38747
0.40000;3.15905;181;47.19876
0.50000;3.15905;181;47.00117
0.60000;3.15905;181;46.79236
0.70000;3.15905;181;46.56945
0.80000;3.15905;181;46.32931
0.90000;3.15905;181;46.06888
1.00000;3.15905;181;45.78550
1.10000;3.15905;181;45.47714
1.20000;3.15905;181;45.14266
1.30000;3.15905;181;44.78198
1.40000;3.15905;181;44.39612
1.50000;3.15905;181;43.98724
1.60000;3.15905;181;43.55852
1.70000;3.15905;181;43.11403
1.80000;3.15905;181;42.65847
1.90000;3.15905;181;42.19697
2.00000;3.15905;181;41.73472
2.10000;3.15905;181;41.27676
2.20000;3.15905;181;40.82764
2.30000;3.15905;181;40.39124
2.40000;3.15905;181;39.97057
2.50000;3.15905;181;39.56766
2.60000;3.15905;181;39.18354
2.70000;3.15905;181;38.81827
2.80000;3.15905;181;38.47103
2.90000;3.15905;181;38.14037
3.00000;3.15905;181;37.82437
3.10000;3.15905;181;37.52095
3.20000;3.15905;181;37.22810
3.30000;3.15905;181;36.94422
3.40000;3.15905;181;36.66835
3.50000;3.15905;181;36.40040
3.60000;3.15905;181;36.14128
3.70000;3.15905;181;35.89310
3.80000;3.15905;181;35.65910
3.90000;3.15905;181;35.44373
4.00000;3.15905;181;35.25248
4.10000;3.15905;181;35.09180
4.20000;3.15905;181;34.96888
4.30000;3.15905;181;34.89144
4.40000;3.15905;181;34.86747
4.50000;3.15905;181;34.90498
4.60000;3.15905;181;35.01175
4.70000;3.15905;181;35.19508
4.80000;3.15905;181;35.46154
4.90000;3.15905;181;35.81678
5.00000;3.15905;181;36.26535
0.10000;0.03491;2;47.99513
0.20000;0.03491;2;48.13691
0.30000;0.03491;2;48.26426
0.40000;0.03491;2;48.37294
0.50000;0.03491;2;48.45835
0.60000;0.03491;2;48.51576
0.70000;0.03491;2;48.54072
