"radius_mm";"angle_rad";"angle_degree";"Post. Elevation BFTA_[um]"
0.00000;;;0.00000
0.10000;0.00000;0;-1.09207
0.20000;0.00000;0;-2.24664
0.30000;0.00000;0;-3.45917
0.40000;0.00000;0;-4.72410
0.50000;0.00000;0;-6.03483
0.60000;0.00000;0;-7.38363
0.70000;0.00000;0;-8.76172
0.80000;0.00000;0;-10.15917
0.90000;0.00000;0;-11.56493
1.00000;0.00000;0;-12.96683
1.10000;0.00000;0;-14.35162
1.20000;0.00000;0;-15.70492
1.30000;0.00000;0;-17.01132
1.40000;0.00000;0;-18.25436
1.50000;0.00000;0;-19.41662
1.60000;0.00000;0;-20.47971
1.70000;0.00000;0;-21.42439
1.80000;0.00000;0;-22.23059
1.90000;0.00000;0;-22.87751
2.00000;0.00000;0;-23.34368
2.10000;0.00000;0;-23.60706
2.20000;0.00000;0;-23.64515
2.30000;0.00000;0;-23.43506
2.40000;0.00000;0;-22.95366
2.50000;0.00000;0;-22.17765
2.60000;0.00000;0;-21.08374
2.70000;0.00000;0;-19.64878
2.80000;0.00000;0;-17.84985
2.90000;0.00000;0;-15.66445
3.00000;0.00000;0;-13.07069
3.10000;0.00000;0;-10.04738
3.20000;0.00000;0;-6.57426
3.30000;0.00000;0;-2.63217
3.40000;0.00000;0;1.79677
3.50000;0.00000;0;6.72895
3.60000;0.00000;0;12.17909
3.70000;0.00000;0;18.16000
3.80000;0.00000;0;24.68237
3.90000;0.00000;0;31.75453
4.00000;0.00000;0;39.38226
4.10000;0.00000;0;47.56847
4.20000;0.00000;0;56.31303
4.30000;0.00000;0;65.61245
4.40000;0.00000;0;75.45963
4.50000;0.00000;0;85.84361
4.60000;0.00000;0;96.74926
4.70000;0.00000;0;108.15699
4.80000;0.00000;0;120.04247
4.90000;0.00000;0;132.37632
5.00000;0.00000;0;145.12377
0.10000;3.14159;180;1.02601
0.20000;3.14159;180;1.98333
0.30000;3.14159;180;2.87020
0.40000;3.14159;180;3.68565
0.50000;3.14159;180;4.42945
0.60000;3.14159;180;5.10201
0.70000;3.14159;180;5.70430
0.80000;3.14159;180;6.23775
0.90000;3.14159;180;6.70413
1.00000;3.14159;180;7.10546
1.10000;3.14159;180;7.44388
1.20000;3.14159;180;7.72152
1.30000;3.14159;180;7.94035
1.40000;3.14159;180;8.10207
1.50000;3.14159;180;8.20793
1.60000;3.14159;180;8.25858
1.70000;3.14159;180;8.25389
1.80000;3.14159;180;8.19280
1.90000;3.14159;180;8.07313
2.00000;3.14159;180;7.89135
2.10000;3.14159;180;7.64244
2.20000;3.14159;180;7.31967
2.30000;3.14159;180;6.91434
2.40000;3.14159;180;6.41562
2.50000;3.14159;180;5.81028
2.60000;3.14159;180;5.08246
2.70000;3.14159;180;4.21346
2.80000;3.14159;180;3.18143
2.90000;3.14159;180;1.96114
3.00000;3.14159;180;0.52373
3.10000;3.14159;180;-1.16360
3.20000;3.14159;180;-3.13787
3.30000;3.14159;180;-5.44057
3.40000;3.14159;180;-8.11802
3.50000;3.14159;180;-11.22164
3.60000;3.14159;180;-14.80825
3.70000;3.14159;180;-18.94045
3.80000;3.14159;180;-23.68688
3.90000;3.14159;180;-29.12262
4.00000;3.14159;180;-35.32949
4.10000;3.14159;180;-42.39643
4.20000;3.14159;180;-50.41983
4.30000;3.14159;180;-59.50397
4.40000;3.14159;180;-69.76130
4.50000;3.14159;180;-81.31290
4.60000;3.14159;180;-94.28882
4.70000;3.14159;180;-108.82854
4.80000;3.14159;180;-125.08131
4.90000;3.14159;180;-143.20662
5.00000;3.14159;180;-163.37458
0.10000;0.01745;1;-1.14726
0.20000;0.01745;1;-2.35795
0.30000;0.01745;1;-3.62724
0.40000;0.01745;1;-4.94925
0.50000;0.01745;1;-6.31702
0.60000;0.01745;1;-7.72251
0.70000;0.01745;1;-9.15652
0.80000;0.01745;1;-10.60874
0.90000;0.01745;1;-12.06772
1.00000;0.01745;1;-13.52087
1.10000;0.01745;1;-14.95447
1.20000;0.01745;1;-16.35373
1.30000;0.01745;1;-17.70275
1.40000;0.01745;1;-18.98462
1.50000;0.01745;1;-20.18143
1.60000;0.01745;1;-21.27432
1.70000;0.01745;1;-22.24355
1.80000;0.01745;1;-23.06860
1.90000;0.01745;1;-23.72816
2.00000;0.01745;1;-24.20031
2.10000;0.01745;1;-24.46255
2.20000;0.01745;1;-24.49191
2.30000;0.01745;1;-24.26508
2.40000;0.01745;1;-23.75852
2.50000;0.01745;1;-22.94853
2.60000;0.01745;1;-21.81148
2.70000;0.01745;1;-20.32386
2.80000;0.01745;1;-18.46247
2.90000;0.01745;1;-16.20456
3.00000;0.01745;1;-13.52801
3.10000;0.01745;1;-10.41148
3.20000;0.01745;1;-6.83461
3.30000;0.01745;1;-2.77817
3.40000;0.01745;1;1.77569
3.50000;0.01745;1;6.84328
3.60000;0.01745;1;12.43916
3.70000;0.01745;1;18.57590
3.80000;0.01745;1;25.26385
3.90000;0.01745;1;32.51094
4.00000;0.01745;1;40.32240
4.10000;0.01745;1;48.70055
4.20000;0.01745;1;57.64449
4.30000;0.01745;1;67.14990
4.40000;0.01745;1;77.20868
4.50000;0.01745;1;87.80877
4.60000;0.01745;1;98.93378
4.70000;0.01745;1;110.56272
4.80000;0.01745;1;122.66970
4.90000;0.01745;1;135.22363
5.00000;0.01745;1;148.18785
0.10000;3.15905;181;1.07999
0.20000;3.15905;181;2.08982
0.30000;3.15905;181;3.02749
0.40000;3.15905;181;3.89183
0.50000;3.15905;181;4.68240
0.60000;3.15905;181;5.39944
0.70000;3.15905;181;6.04376
0.80000;3.15905;181;6.61664
0.90000;3.15905;181;7.11974
1.00000;3.15905;181;7.55496
1.10000;3.15905;181;7.92435
1.20000;3.15905;181;8.22995
1.30000;3.15905;181;8.47367
1.40000;3.15905;181;8.65715
1.50000;3.15905;181;8.78156
1.60000;3.15905;181;8.84752
1.70000;3.15905;181;8.85484
1.80000;3.15905;181;8.80242
1.90000;3.15905;181;8.68801
2.00000;3.15905;181;8.50804
2.10000;3.15905;181;8.25742
2.20000;3.15905;181;7.92932
2.30000;3.15905;181;7.51496
2.40000;3.15905;181;7.00339
2.50000;3.15905;181;6.38125
2.60000;3.15905;181;5.63251
2.70000;3.15905;181;4.73827
2.80000;3.15905;181;3.67645
2.90000;3.15905;181;2.42156
3.00000;3.15905;181;0.94442
3.10000;3.15905;181;-0.78814
3.20000;3.15905;181;-2.81353
3.30000;3.15905;181;-5.17375
3.40000;3.15905;181;-7.91563
3.50000;3.15905;181;-11.09119
3.60000;3.15905;181;-14.75796
3.70000;3.15905;181;-18.97928
3.80000;3.15905;181;-23.82464
3.90000;3.15905;181;-29.37006
4.00000;3.15905;181;-35.69839
4.10000;3.15905;181;-42.89972
4.20000;3.15905;181;-51.07170
4.30000;3.15905;181;-60.31996
4.40000;3.15905;181;-70.75846
4.50000;3.15905;181;-82.50990
4.60000;3.15905;181;-95.70610
4.70000;3.15905;181;-110.48843
4.80000;3.15905;181;-127.00823
4.90000;3.15905;181;-145.42721
5.00000;3.15905;181;-165.91786
0.10000;0.03491;2;-1.20207
0.20000;0.03491;2;-2.46842
0.30000;0.03491;2;-3.79392
0.40000;0.03491;2;-5.17237
0.50000;0.03491;2;-6.59649
0.60000;0.03491;2;-8.05787
0.70000;0.03491;2;-9.54695
0.80000;0.03491;2;-11.05303
0.90000;0.03491;2;-12.56424
1.00000;0.03491;2;-14.06759
1.10000;0.03491;2;-15.54894
1.20000;0.03491;2;-16.99303
1.30000;0.03491;2;-18.38353
1.40000;0.03491;2;-19.70307
1.50000;0.03491;2;-20.93326
1.60000;0.03491;2;-22.05479
1.70000;0.03491;2;-23.04746
1.80000;0.03491;2;-23.89025
1.90000;0.03491;2;-24.56142
2.00000;0.03491;2;-25.03857
2.10000;0.03491;2;-25.29877
2.20000;0.03491;2;-25.31861
2.30000;0.03491;2;-25.07437
2.40000;0.03491;2;-24.54210
2.50000;0.03491;2;-23.69774
2.60000;0.03491;2;-22.51730
2.70000;0.03491;2;-20.97696
2.80000;0.03491;2;-19.05324
2.90000;0.03491;2;-16.72314
3.00000;0.03491;2;-13.96435
3.10000;0.03491;2;-10.75537
3.20000;0.03491;2;-7.07574
3.30000;0.03491;2;-2.90621
3.40000;0.03491;2;1.77108
3.50000;0.03491;2;6.97233
3.60000;0.03491;2;12.71194
3.70000;0.03491;2;19.00224
3.80000;0.03491;2;25.85327
3.90000;0.03491;2;33.27254
4.00000;0.03491;2;41.26478
4.10000;0.03491;2;49.83167
4.20000;0.03491;2;58.97163
4.30000;0.03491;2;68.67948
4.40000;0.03491;2;78.94618
4.50000;0.03491;2;89.75859
4.60000;0.03491;2;101.09910
4.70000;0.03491;2;112.94537
4.80000;0.03491;2;125.27002
4.90000;0.03491;2;138.04027
5.00000;0.03491;2;151.21766
0.10000;3.17650;182;1.13367
0.20000;3.17650;182;2.19579
0.30000;3.17650;182;3.18413
0.40000;3.17650;182;4.09729
0.50000;3.17650;182;4.93465
0.60000;3.17650;182;5.69624
0.70000;3.17650;182;6.38272
0.80000;3.17650;182;6.99523
0.90000;3.17650;182;7.53530
1.00000;3.17650;182;8.00472
1.10000;3.17650;182;8.40542
1.20000;3.17650;182;8.73938
1.30000;3.17650;182;9.00843
1.40000;3.17650;182;9.21412
1.50000;3.17650;182;9.35759
1.60000;3.17650;182;9.43939
1.70000;3.17650;182;9.45930
1.80000;3.17650;182;9.41615
1.90000;3.17650;182;9.30765
2.00000;3.17650;182;9.13018
2.10000;3.17650;182;8.87858
2.20000;3.17650;182;8.54597
2.30000;3.17650;182;8.12347
2.40000;3.17650;182;7.60003
2.50000;3.17650;182;6.96217
2.60000;3.17650;182;6.19374
2.70000;3.17650;182;5.27566
2.80000;3.17650;182;4.18564
2.90000;3.17650;182;2.89797
3.00000;3.17650;182;1.38319
3.10000;3.17650;182;-0.39218
3.20000;3.17650;182;-2.46593
3.30000;3.17650;182;-4.88045
3.40000;3.17650;182;-7.68306
3.50000;3.17650;182;-10.92631
3.60000;3.17650;182;-14.66834
3.70000;3.17650;182;-18.97316
3.80000;3.17650;182;-23.91102
3.90000;3.17650;182;-29.55877
4.00000;3.17650;182;-36.00019
4.10000;3.17650;182;-43.32639
4.20000;3.17650;182;-51.63615
4.30000;3.17650;182;-61.03632
4.40000;3.17650;182;-71.64221
4.50000;3.17650;182;-83.57799
4.60000;3.17650;182;-96.97707
4.70000;3.17650;182;-111.98256
4.80000;3.17650;182;-128.74764
4.90000;3.17650;182;-147.43605
5.00000;3.17650;182;-168.22246
0.10000;0.05236;3;-1.25648
0.20000;0.05236;3;-2.57800
0.30000;0.05236;3;-3.95915
0.40000;0.05236;3;-5.39340
0.50000;0.05236;3;-6.87314
0.60000;0.05236;3;-8.38961
0.70000;0.05236;3;-9.93287
0.80000;0.05236;3;-11.49185
0.90000;0.05236;3;-13.05429
1.00000;0.05236;3;-14.60678
1.10000;0.05236;3;-16.13475
1.20000;0.05236;3;-17.62252
1.30000;0.05236;3;-19.05332
1.40000;0.05236;3;-20.40933
1.50000;0.05236;3;-21.67171
1.60000;0.05236;3;-22.82069
1.70000;0.05236;3;-23.83561
1.80000;0.05236;3;-24.69502
1.90000;0.05236;3;-25.37672
2.00000;0.05236;3;-25.85787
2.10000;0.05236;3;-26.11510
2.20000;0.05236;3;-26.12461
2.30000;0.05236;3;-25.86226
2.40000;0.05236;3;-25.30371
2.50000;0.05236;3;-24.42457
2.60000;0.05236;3;-23.20051
